#Types Before Cut: 11091
#Types After Cut: 9693
#Search Hits: 0
506	6	15.828	бутово
507	6	15.828	вау
508	6	15.828	верно
509	6	15.828	волосы
510	6	15.828	восемнадцать
511	6	15.828	выпускной
512	6	15.828	гончар
513	6	15.828	готовился
514	6	15.828	жигули
515	6	15.828	загрузили
516	6	15.828	запомнила
517	6	15.828	играли
518	6	15.828	идёт
519	6	15.828	книги
520	6	15.828	колесо
521	6	15.828	коллектив
522	6	15.828	кормила
523	6	15.828	красиво
524	6	15.828	культура
525	6	15.828	лагере
526	6	15.828	лингвистике
527	6	15.828	литературу
528	6	15.828	лук
529	6	15.828	любил
530	6	15.828	любимый
531	6	15.828	математике
532	6	15.828	мгм
533	6	15.828	мем
534	6	15.828	молодец
535	6	15.828	мужик
536	6	15.828	немец
537	6	15.828	ногой
538	6	15.828	обед
539	6	15.828	орешки
540	6	15.828	погрей
541	6	15.828	подумала
542	6	15.828	покупайте
543	6	15.828	полу
544	6	15.828	польский
545	6	15.828	понравился
546	6	15.828	поступил
547	6	15.828	преподаватели
548	6	15.828	причём
549	6	15.828	пятёрка
550	6	15.828	саш
551	6	15.828	семьдесят
552	6	15.828	слышно
553	6	15.828	снимали
554	6	15.828	снимать
555	6	15.828	спал
556	6	15.828	спрашивают
557	6	15.828	спросить
558	6	15.828	сынок
559	6	15.828	убирай
560	6	15.828	учителей
561	6	15.828	учителем
562	6	15.828	худи
563	6	15.828	чувак
564	6	15.828	шёл
565	6	15.828	щас
566	6	15.828	этаж
567	6	15.828	эх
568	17	15.474	заниматься
569	8	15.447	дверь
570	8	15.447	интересный
571	8	15.447	паре
572	16	15.137	естественно
573	24	15.124	понятно
574	73	14.867	поэтому
575	18	14.570	разных
576	18	14.570	сначала
577	9	14.555	берут
578	9	14.555	какого
579	9	14.555	машине
580	9	14.555	можете
581	9	14.555	половиной
582	9	14.555	тяжело
583	9	14.555	часа
584	64	14.445	тогда
585	50	14.375	него
586	13	14.328	завтра
587	13	14.328	минус
588	13	14.328	спокойно
589	355	14.254	но
590	10	14.201	пришла
591	22	14.186	дальше
592	11	14.109	рядом
593	16	13.784	наша
594	16	13.784	совершенно
595	35	13.583	себя
596	26	13.463	плюс
597	15	13.415	вас
598	15	13.415	метро
599	18	13.408	каким
600	24	13.319	чуть
601	20	13.255	каких
602	5	13.190	num
603	5	13.190	арахис
604	5	13.190	бабушку
605	5	13.190	баллов
606	5	13.190	венера
607	5	13.190	вернее
608	5	13.190	видела
609	5	13.190	вкусный
610	5	13.190	вложил
611	5	13.190	вырезать
612	5	13.190	выставках
613	5	13.190	вышло
614	5	13.190	гешу
615	5	13.190	голову
616	5	13.190	горбачёв
617	5	13.190	гости
618	5	13.190	грязь
619	5	13.190	гэкаю
620	5	13.190	двадцати
621	5	13.190	делаем
622	5	13.190	доехали
623	5	13.190	ездила
624	5	13.190	ездит
625	5	13.190	ест
626	5	13.190	жестко
627	5	13.190	жесть
628	5	13.190	живу
629	5	13.190	зашли
630	5	13.190	идешь
631	5	13.190	ии
632	5	13.190	ильямихайлович
633	5	13.190	имею
634	5	13.190	инопланетян
635	5	13.190	итак
636	5	13.190	камеру
637	5	13.190	каракатицах
638	5	13.190	картинки
639	5	13.190	кили
640	5	13.190	килограмм
641	5	13.190	классов
642	5	13.190	комнате
643	5	13.190	коридоре
644	5	13.190	красивые
645	5	13.190	крестик
646	5	13.190	крысу
647	5	13.190	лекцию
648	5	13.190	лилии
649	5	13.190	лингвисты
650	5	13.190	лол
651	5	13.190	лука
652	5	13.190	маккартни
653	5	13.190	мальчик
654	5	13.190	маме
655	5	13.190	маму
656	5	13.190	марс
657	5	13.190	математический
658	5	13.190	меровинги
659	5	13.190	мечты
660	5	13.190	миндаль
661	5	13.190	мол
662	5	13.190	нагло
663	5	13.190	най
664	5	13.190	ненавидят
665	5	13.190	нём
666	5	13.190	ого
667	5	13.190	одновременнно
668	5	13.190	ок
669	5	13.190	очки
670	5	13.190	пальто
671	5	13.190	парадигма
672	5	13.190	переехать
673	5	13.190	писать
674	5	13.190	платье
675	5	13.190	подписывайтесь
676	5	13.190	подумал
677	5	13.190	поехала
678	5	13.190	получалось
679	5	13.190	посмотрела
680	5	13.190	построили
681	5	13.190	прекрасный
